======================================================================
  QuantHive — Multi-Agent PPO Training
  Episodes: 8000  |  Curriculum: 4 phases
  Device: cuda  |  Seed: 42
======================================================================
/kaggle/working/QuantHive/training/ppo_trainer.py:171: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:253.)
  mb_cont = torch.FloatTensor(
Ep  6250 [hard        ] [portfolio_manager_0 ] | DD=10.43% | Ret=-10.17% | Viol=10.00% | Fails=0 | 3.5s
Ep  6260 [hard        ] [portfolio_manager_0 ] | DD=26.47% | Ret=-26.13% | Viol=2.60% | Fails=585 | 3.2s
Ep  6270 [hard        ] [portfolio_manager_0 ] | DD=21.63% | Ret=-21.63% | Viol=6.20% | Fails=195 | 3.1s
Ep  6280 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=12.00% | Fails=0 | 3.3s
Ep  6290 [hard        ] [portfolio_manager_0 ] | DD=7.42% | Ret=-7.31% | Viol=12.60% | Fails=0 | 3.2s
Ep  6300 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=5.80% | Fails=0 | 3.2s
Ep  6310 [hard        ] [trader_0            ] | DD=12.91% | Ret=-12.82% | Viol=9.00% | Fails=0 | 3.1s
Ep  6320 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=8.00% | Fails=0 | 3.1s
Ep  6330 [hard        ] [trader_0            ] | DD=0.17% | Ret=-0.17% | Viol=8.60% | Fails=0 | 3.4s
Ep  6340 [hard        ] [trader_0            ] | DD=39.73% | Ret=-39.13% | Viol=4.40% | Fails=493 | 3.2s
Ep  6350 [hard        ] [risk_manager_0      ] | DD=8.72% | Ret=-8.72% | Viol=14.60% | Fails=0 | 3.3s
Ep  6360 [hard        ] [risk_manager_0      ] | DD=13.05% | Ret=-12.88% | Viol=6.60% | Fails=0 | 3.2s
Ep  6370 [hard        ] [risk_manager_0      ] | DD=10.31% | Ret=-10.23% | Viol=9.60% | Fails=0 | 3.2s
Ep  6380 [hard        ] [risk_manager_0      ] | DD=46.48% | Ret=-46.46% | Viol=5.80% | Fails=103 | 3.5s
Ep  6390 [hard        ] [risk_manager_0      ] | DD=56.22% | Ret=-56.13% | Viol=14.60% | Fails=320 | 3.2s
Ep  6400 [hard        ] [portfolio_manager_0 ] | DD=41.61% | Ret=-41.26% | Viol=9.40% | Fails=207 | 3.2s
Ep  6410 [hard        ] [portfolio_manager_0 ] | DD=51.97% | Ret=-51.80% | Viol=7.60% | Fails=235 | 3.3s
Ep  6420 [hard        ] [portfolio_manager_0 ] | DD=7.86% | Ret=-7.82% | Viol=9.60% | Fails=0 | 3.2s
Ep  6430 [hard        ] [portfolio_manager_0 ] | DD=63.58% | Ret=-63.16% | Viol=14.40% | Fails=288 | 3.4s
Ep  6440 [hard        ] [portfolio_manager_0 ] | DD=28.65% | Ret=-28.65% | Viol=4.20% | Fails=169 | 3.4s
Ep  6450 [hard        ] [trader_0            ] | DD=78.33% | Ret=-78.13% | Viol=11.20% | Fails=339 | 3.4s
Ep  6460 [hard        ] [trader_0            ] | DD=42.71% | Ret=-42.54% | Viol=11.00% | Fails=168 | 3.3s
Ep  6470 [hard        ] [trader_0            ] | DD=53.30% | Ret=-53.29% | Viol=13.80% | Fails=188 | 3.4s
Ep  6480 [hard        ] [trader_0            ] | DD=73.70% | Ret=-73.27% | Viol=16.40% | Fails=397 | 3.4s
Ep  6490 [hard        ] [trader_0            ] | DD=93.09% | Ret=-92.87% | Viol=31.85% | Fails=89 | 2.9s
Ep  6500 [hard        ] [risk_manager_0      ] | DD=39.27% | Ret=-39.27% | Viol=6.20% | Fails=206 | 3.2s
Ep  6510 [hard        ] [risk_manager_0      ] | DD=62.76% | Ret=-62.73% | Viol=11.40% | Fails=290 | 3.4s
Ep  6520 [hard        ] [risk_manager_0      ] | DD=45.34% | Ret=-45.01% | Viol=6.40% | Fails=143 | 3.0s
Ep  6530 [hard        ] [risk_manager_0      ] | DD=51.38% | Ret=-50.81% | Viol=6.80% | Fails=17 | 3.2s
Ep  6540 [hard        ] [risk_manager_0      ] | DD=90.39% | Ret=-90.31% | Viol=19.47% | Fails=135 | 3.1s
Ep  6550 [hard        ] [portfolio_manager_0 ] | DD=69.47% | Ret=-69.41% | Viol=15.00% | Fails=237 | 3.3s
Ep  6560 [hard        ] [portfolio_manager_0 ] | DD=37.82% | Ret=-36.69% | Viol=15.20% | Fails=364 | 3.3s
Ep  6570 [hard        ] [portfolio_manager_0 ] | DD=26.38% | Ret=-26.11% | Viol=18.60% | Fails=145 | 3.1s
Ep  6580 [hard        ] [portfolio_manager_0 ] | DD=62.16% | Ret=-62.05% | Viol=12.20% | Fails=174 | 3.1s
Ep  6590 [hard        ] [portfolio_manager_0 ] | DD=85.28% | Ret=-85.27% | Viol=19.20% | Fails=70 | 3.3s
Ep  6600 [hard        ] [trader_0            ] | DD=49.40% | Ret=-49.37% | Viol=12.80% | Fails=174 | 3.1s
Ep  6610 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=16.60% | Fails=378 | 3.1s
Ep  6620 [hard        ] [trader_0            ] | DD=29.88% | Ret=-29.44% | Viol=28.40% | Fails=669 | 3.1s
Ep  6630 [hard        ] [trader_0            ] | DD=51.63% | Ret=-51.52% | Viol=14.00% | Fails=64 | 3.1s
Ep  6640 [hard        ] [trader_0            ] | DD=67.26% | Ret=-66.84% | Viol=16.80% | Fails=299 | 3.1s
Ep  6650 [hard        ] [risk_manager_0      ] | DD=63.70% | Ret=-62.66% | Viol=9.80% | Fails=249 | 3.2s
Ep  6660 [hard        ] [risk_manager_0      ] | DD=88.61% | Ret=-88.59% | Viol=16.00% | Fails=149 | 3.1s
Ep  6670 [hard        ] [risk_manager_0      ] | DD=89.31% | Ret=-89.28% | Viol=14.80% | Fails=196 | 3.3s
Ep  6680 [hard        ] [risk_manager_0      ] | DD=82.04% | Ret=-82.01% | Viol=15.20% | Fails=58 | 3.4s
Ep  6690 [hard        ] [risk_manager_0      ] | DD=77.23% | Ret=-77.16% | Viol=12.80% | Fails=141 | 3.2s
Ep  6700 [hard        ] [portfolio_manager_0 ] | DD=0.42% | Ret=-0.08% | Viol=8.80% | Fails=758 | 3.6s
Ep  6710 [hard        ] [portfolio_manager_0 ] | DD=68.03% | Ret=-67.62% | Viol=22.00% | Fails=106 | 3.2s
Ep  6720 [hard        ] [portfolio_manager_0 ] | DD=28.15% | Ret=-27.29% | Viol=8.00% | Fails=64 | 3.4s
Ep  6730 [hard        ] [portfolio_manager_0 ] | DD=74.15% | Ret=-72.63% | Viol=16.60% | Fails=632 | 3.4s
Ep  6740 [hard        ] [portfolio_manager_0 ] | DD=42.50% | Ret=-42.42% | Viol=13.80% | Fails=56 | 3.7s
Ep  6750 [hard        ] [trader_0            ] | DD=65.17% | Ret=-65.17% | Viol=24.40% | Fails=10 | 3.9s
Ep  6760 [hard        ] [trader_0            ] | DD=25.18% | Ret=-25.18% | Viol=9.40% | Fails=11 | 3.2s
Ep  6770 [hard        ] [trader_0            ] | DD=51.75% | Ret=-51.61% | Viol=14.00% | Fails=115 | 3.4s
Ep  6780 [hard        ] [trader_0            ] | DD=62.84% | Ret=-62.67% | Viol=12.00% | Fails=57 | 3.2s
Ep  6790 [hard        ] [trader_0            ] | DD=58.90% | Ret=-58.87% | Viol=23.40% | Fails=61 | 3.3s
Ep  6800 [hard        ] [risk_manager_0      ] | DD=80.46% | Ret=-80.46% | Viol=10.20% | Fails=49 | 3.2s
Ep  6810 [hard        ] [risk_manager_0      ] | DD=71.75% | Ret=-71.54% | Viol=24.00% | Fails=221 | 3.3s
Ep  6820 [hard        ] [risk_manager_0      ] | DD=74.36% | Ret=-74.36% | Viol=9.40% | Fails=362 | 3.2s
Ep  6830 [hard        ] [risk_manager_0      ] | DD=84.31% | Ret=-84.25% | Viol=10.60% | Fails=402 | 3.2s
Ep  6840 [hard        ] [risk_manager_0      ] | DD=64.96% | Ret=-64.52% | Viol=15.40% | Fails=145 | 3.4s
Ep  6850 [hard        ] [portfolio_manager_0 ] | DD=63.53% | Ret=-63.27% | Viol=15.20% | Fails=303 | 3.2s
Ep  6860 [hard        ] [portfolio_manager_0 ] | DD=36.41% | Ret=-36.15% | Viol=9.00% | Fails=17 | 3.5s
Ep  6870 [hard        ] [portfolio_manager_0 ] | DD=95.78% | Ret=-95.69% | Viol=18.43% | Fails=302 | 2.9s
Ep  6880 [hard        ] [portfolio_manager_0 ] | DD=76.92% | Ret=-76.85% | Viol=22.40% | Fails=211 | 3.5s
Ep  6890 [hard        ] [portfolio_manager_0 ] | DD=25.00% | Ret=-24.24% | Viol=13.20% | Fails=186 | 3.5s
Ep  6900 [hard        ] [trader_0            ] | DD=96.43% | Ret=-96.42% | Viol=14.08% | Fails=223 | 3.1s
Ep  6910 [hard        ] [trader_0            ] | DD=99.43% | Ret=-99.43% | Viol=43.05% | Fails=166 | 1.9s
Ep  6920 [hard        ] [trader_0            ] | DD=92.99% | Ret=-92.90% | Viol=26.44% | Fails=103 | 2.4s
Ep  6930 [hard        ] [trader_0            ] | DD=100.20% | Ret=-100.21% | Viol=31.93% | Fails=137 | 3.2s
Ep  6940 [hard        ] [trader_0            ] | DD=91.55% | Ret=-91.51% | Viol=39.18% | Fails=195 | 2.0s
Ep  6950 [hard        ] [risk_manager_0      ] | DD=98.57% | Ret=-98.57% | Viol=22.90% | Fails=208 | 1.6s
Ep  6960 [hard        ] [risk_manager_0      ] | DD=91.06% | Ret=-91.03% | Viol=68.00% | Fails=75 | 0.6s
Ep  6970 [hard        ] [risk_manager_0      ] | DD=95.57% | Ret=-95.56% | Viol=6.07% | Fails=242 | 2.2s
Ep  6980 [hard        ] [risk_manager_0      ] | DD=99.39% | Ret=-99.37% | Viol=43.01% | Fails=49 | 1.2s
Ep  6990 [hard        ] [risk_manager_0      ] | DD=98.60% | Ret=-98.58% | Viol=53.60% | Fails=14 | 0.8s
Ep  7000 [hard        ] [portfolio_manager_0 ] | DD=98.44% | Ret=-98.44% | Viol=9.19% | Fails=355 | 3.5s
Ep  7010 [hard        ] [portfolio_manager_0 ] | DD=95.70% | Ret=-95.70% | Viol=9.84% | Fails=234 | 3.0s
Ep  7020 [hard        ] [portfolio_manager_0 ] | DD=94.53% | Ret=-94.44% | Viol=16.88% | Fails=256 | 3.1s
Ep  7030 [hard        ] [portfolio_manager_0 ] | DD=91.39% | Ret=-91.36% | Viol=14.60% | Fails=296 | 2.9s
Ep  7040 [hard        ] [portfolio_manager_0 ] | DD=76.74% | Ret=-75.88% | Viol=16.40% | Fails=208 | 3.5s
Ep  7050 [hard        ] [trader_0            ] | DD=90.76% | Ret=-90.74% | Viol=56.25% | Fails=10 | 0.9s
Ep  7060 [hard        ] [trader_0            ] | DD=97.50% | Ret=-97.47% | Viol=24.37% | Fails=45 | 2.0s
Ep  7070 [hard        ] [trader_0            ] | DD=86.08% | Ret=-85.78% | Viol=11.60% | Fails=275 | 3.3s
Ep  7080 [hard        ] [trader_0            ] | DD=91.17% | Ret=-91.14% | Viol=15.19% | Fails=200 | 1.9s
Ep  7090 [hard        ] [trader_0            ] | DD=99.59% | Ret=-99.58% | Viol=46.73% | Fails=37 | 1.3s
Ep  7100 [hard        ] [risk_manager_0      ] | DD=94.82% | Ret=-94.82% | Viol=13.65% | Fails=221 | 2.8s
Ep  7110 [hard        ] [risk_manager_0      ] | DD=91.62% | Ret=-91.54% | Viol=29.44% | Fails=60 | 1.1s
Ep  7120 [hard        ] [risk_manager_0      ] | DD=93.10% | Ret=-93.10% | Viol=14.08% | Fails=228 | 1.8s
Ep  7130 [hard        ] [risk_manager_0      ] | DD=92.54% | Ret=-92.54% | Viol=31.50% | Fails=50 | 0.8s
Ep  7140 [hard        ] [risk_manager_0      ] | DD=92.60% | Ret=-92.60% | Viol=21.66% | Fails=187 | 1.7s
Ep  7150 [hard        ] [portfolio_manager_0 ] | DD=79.61% | Ret=-79.57% | Viol=10.00% | Fails=371 | 3.2s
Ep  7160 [hard        ] [portfolio_manager_0 ] | DD=92.13% | Ret=-92.13% | Viol=7.83% | Fails=235 | 2.8s
Ep  7170 [hard        ] [portfolio_manager_0 ] | DD=90.85% | Ret=-90.84% | Viol=15.27% | Fails=423 | 3.2s
Ep  7180 [hard        ] [portfolio_manager_0 ] | DD=91.16% | Ret=-90.97% | Viol=28.05% | Fails=309 | 3.0s
Ep  7190 [hard        ] [portfolio_manager_0 ] | DD=14.18% | Ret=-14.13% | Viol=43.20% | Fails=311 | 3.2s
Ep  7200 [hard        ] [trader_0            ] | DD=79.17% | Ret=-79.16% | Viol=23.40% | Fails=321 | 3.2s
Ep  7210 [hard        ] [trader_0            ] | DD=52.62% | Ret=-52.04% | Viol=28.80% | Fails=285 | 3.4s
Ep  7220 [hard        ] [trader_0            ] | DD=86.13% | Ret=-86.05% | Viol=50.40% | Fails=329 | 3.4s
Ep  7230 [hard        ] [trader_0            ] | DD=86.34% | Ret=-86.22% | Viol=23.40% | Fails=426 | 3.3s
Ep  7240 [hard        ] [trader_0            ] | DD=79.38% | Ret=-79.33% | Viol=36.40% | Fails=298 | 3.3s
Ep  7250 [hard        ] [risk_manager_0      ] | DD=91.55% | Ret=-91.52% | Viol=58.70% | Fails=235 | 2.9s
Ep  7260 [hard        ] [risk_manager_0      ] | DD=45.76% | Ret=-45.61% | Viol=38.00% | Fails=239 | 3.5s
Ep  7270 [hard        ] [risk_manager_0      ] | DD=89.55% | Ret=-89.54% | Viol=28.20% | Fails=366 | 3.4s
Ep  7280 [hard        ] [risk_manager_0      ] | DD=6.65% | Ret=-6.30% | Viol=26.60% | Fails=156 | 3.4s
Ep  7290 [hard        ] [risk_manager_0      ] | DD=38.84% | Ret=-38.50% | Viol=32.20% | Fails=205 | 3.3s
Ep  7300 [hard        ] [portfolio_manager_0 ] | DD=53.45% | Ret=-53.32% | Viol=38.40% | Fails=333 | 3.2s
Ep  7310 [hard        ] [portfolio_manager_0 ] | DD=91.36% | Ret=-91.30% | Viol=28.41% | Fails=251 | 2.9s
Ep  7320 [hard        ] [portfolio_manager_0 ] | DD=80.00% | Ret=-79.98% | Viol=35.40% | Fails=244 | 3.3s
Ep  7330 [hard        ] [portfolio_manager_0 ] | DD=92.79% | Ret=-92.79% | Viol=70.59% | Fails=35 | 0.3s
Ep  7340 [hard        ] [portfolio_manager_0 ] | DD=93.28% | Ret=-93.21% | Viol=49.40% | Fails=215 | 2.3s
Ep  7350 [hard        ] [trader_0            ] | DD=94.89% | Ret=-94.87% | Viol=24.90% | Fails=435 | 3.4s
Ep  7360 [hard        ] [trader_0            ] | DD=88.92% | Ret=-88.92% | Viol=32.80% | Fails=342 | 3.3s
Ep  7370 [hard        ] [trader_0            ] | DD=0.23% | Ret=+0.17% | Viol=41.00% | Fails=222 | 3.4s
Ep  7380 [hard        ] [trader_0            ] | DD=44.25% | Ret=-44.03% | Viol=46.00% | Fails=356 | 3.3s
Ep  7390 [hard        ] [trader_0            ] | DD=84.26% | Ret=-84.19% | Viol=11.20% | Fails=558 | 3.5s
Ep  7400 [hard        ] [risk_manager_0      ] | DD=69.27% | Ret=-68.82% | Viol=33.40% | Fails=304 | 3.2s
Ep  7410 [hard        ] [risk_manager_0      ] | DD=27.93% | Ret=-27.88% | Viol=39.00% | Fails=190 | 3.2s
Ep  7420 [hard        ] [risk_manager_0      ] | DD=69.25% | Ret=-69.19% | Viol=18.20% | Fails=370 | 3.4s
Ep  7430 [hard        ] [risk_manager_0      ] | DD=91.41% | Ret=-91.35% | Viol=59.64% | Fails=151 | 1.0s
Ep  7440 [hard        ] [risk_manager_0      ] | DD=0.42% | Ret=+0.75% | Viol=34.20% | Fails=177 | 3.4s
Ep  7450 [hard        ] [portfolio_manager_0 ] | DD=0.47% | Ret=-0.05% | Viol=45.80% | Fails=114 | 3.4s
Ep  7460 [hard        ] [portfolio_manager_0 ] | DD=92.07% | Ret=-92.02% | Viol=11.67% | Fails=467 | 2.6s
Ep  7470 [hard        ] [portfolio_manager_0 ] | DD=27.96% | Ret=-27.68% | Viol=32.60% | Fails=237 | 3.3s
Ep  7480 [hard        ] [portfolio_manager_0 ] | DD=96.95% | Ret=-96.95% | Viol=29.11% | Fails=316 | 3.3s
Ep  7490 [hard        ] [portfolio_manager_0 ] | DD=0.70% | Ret=+0.01% | Viol=25.80% | Fails=73 | 3.3s
Ep  7500 [hard        ] [trader_0            ] | DD=85.18% | Ret=-85.03% | Viol=32.60% | Fails=259 | 3.7s
Ep  7510 [hard        ] [trader_0            ] | DD=97.79% | Ret=-97.78% | Viol=31.45% | Fails=208 | 1.8s
Ep  7520 [hard        ] [trader_0            ] | DD=96.73% | Ret=-96.72% | Viol=12.23% | Fails=512 | 3.0s
Ep  7530 [hard        ] [trader_0            ] | DD=0.74% | Ret=-0.67% | Viol=44.60% | Fails=71 | 3.4s
Ep  7540 [hard        ] [trader_0            ] | DD=94.03% | Ret=-93.99% | Viol=24.82% | Fails=124 | 1.9s
Ep  7550 [hard        ] [risk_manager_0      ] | DD=0.25% | Ret=+0.07% | Viol=49.40% | Fails=60 | 3.2s
Ep  7560 [hard        ] [risk_manager_0      ] | DD=64.17% | Ret=-63.84% | Viol=49.40% | Fails=173 | 3.2s
Ep  7570 [hard        ] [risk_manager_0      ] | DD=97.99% | Ret=-97.98% | Viol=36.71% | Fails=223 | 2.4s
Ep  7580 [hard        ] [risk_manager_0      ] | DD=96.64% | Ret=-96.59% | Viol=33.93% | Fails=303 | 2.1s
Ep  7590 [hard        ] [risk_manager_0      ] | DD=1.82% | Ret=-1.54% | Viol=32.60% | Fails=8 | 3.4s
Ep  7600 [hard        ] [portfolio_manager_0 ] | DD=96.71% | Ret=-96.69% | Viol=32.23% | Fails=2 | 1.3s
Ep  7610 [hard        ] [portfolio_manager_0 ] | DD=0.76% | Ret=-0.39% | Viol=34.40% | Fails=9 | 3.2s
Ep  7620 [hard        ] [portfolio_manager_0 ] | DD=90.27% | Ret=-90.17% | Viol=40.65% | Fails=301 | 2.8s
Ep  7630 [hard        ] [portfolio_manager_0 ] | DD=99.72% | Ret=-99.72% | Viol=49.47% | Fails=127 | 1.2s
Ep  7640 [hard        ] [portfolio_manager_0 ] | DD=96.03% | Ret=-96.03% | Viol=38.40% | Fails=86 | 0.8s
Ep  7650 [hard        ] [trader_0            ] | DD=91.35% | Ret=-91.28% | Viol=44.44% | Fails=12 | 0.5s
Ep  7660 [hard        ] [trader_0            ] | DD=1.13% | Ret=+1.10% | Viol=27.60% | Fails=11 | 3.2s
Ep  7670 [hard        ] [trader_0            ] | DD=93.61% | Ret=-93.29% | Viol=57.81% | Fails=51 | 0.9s
Ep  7680 [hard        ] [trader_0            ] | DD=92.73% | Ret=-92.73% | Viol=42.34% | Fails=70 | 0.9s
Ep  7690 [hard        ] [trader_0            ] | DD=100.09% | Ret=-100.09% | Viol=77.06% | Fails=74 | 0.7s
Ep  7700 [hard        ] [risk_manager_0      ] | DD=92.60% | Ret=-92.60% | Viol=54.08% | Fails=12 | 0.6s
Ep  7710 [hard        ] [risk_manager_0      ] | DD=1.44% | Ret=+0.88% | Viol=21.80% | Fails=20 | 3.4s
Ep  7720 [hard        ] [risk_manager_0      ] | DD=98.15% | Ret=-98.15% | Viol=24.78% | Fails=322 | 1.7s
Ep  7730 [hard        ] [risk_manager_0      ] | DD=91.76% | Ret=-91.75% | Viol=32.00% | Fails=57 | 1.0s
Ep  7740 [hard        ] [risk_manager_0      ] | DD=99.40% | Ret=-99.38% | Viol=35.77% | Fails=3 | 1.8s
Ep  7750 [hard        ] [portfolio_manager_0 ] | DD=94.02% | Ret=-94.02% | Viol=39.88% | Fails=70 | 1.0s
Ep  7760 [hard        ] [portfolio_manager_0 ] | DD=94.47% | Ret=-94.03% | Viol=53.91% | Fails=4 | 0.8s
Ep  7770 [hard        ] [portfolio_manager_0 ] | DD=99.77% | Ret=-99.76% | Viol=36.15% | Fails=10 | 2.9s
Ep  7780 [hard        ] [portfolio_manager_0 ] | DD=99.44% | Ret=-99.44% | Viol=55.19% | Fails=153 | 1.1s
Ep  7790 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=33.40% | Fails=3 | 3.3s
Ep  7800 [hard        ] [trader_0            ] | DD=92.81% | Ret=-92.28% | Viol=59.68% | Fails=4 | 1.2s
Ep  7810 [hard        ] [trader_0            ] | DD=102.85% | Ret=-102.85% | Viol=54.10% | Fails=41 | 0.4s
Ep  7820 [hard        ] [trader_0            ] | DD=98.73% | Ret=-98.73% | Viol=45.15% | Fails=3 | 2.7s
Ep  7830 [hard        ] [trader_0            ] | DD=97.87% | Ret=-97.86% | Viol=52.73% | Fails=116 | 0.8s
Ep  7840 [hard        ] [trader_0            ] | DD=15.03% | Ret=-13.95% | Viol=36.40% | Fails=7 | 3.3s
Ep  7850 [hard        ] [risk_manager_0      ] | DD=40.02% | Ret=-39.91% | Viol=32.40% | Fails=127 | 3.6s
Ep  7860 [hard        ] [risk_manager_0      ] | DD=100.73% | Ret=-100.73% | Viol=16.71% | Fails=188 | 3.0s
Ep  7870 [hard        ] [risk_manager_0      ] | DD=100.36% | Ret=-100.36% | Viol=43.83% | Fails=162 | 1.0s
Ep  7880 [hard        ] [risk_manager_0      ] | DD=95.77% | Ret=-95.47% | Viol=46.01% | Fails=2 | 1.7s
Ep  7890 [hard        ] [risk_manager_0      ] | DD=60.78% | Ret=-60.78% | Viol=8.40% | Fails=598 | 3.3s
Ep  7900 [hard        ] [portfolio_manager_0 ] | DD=99.16% | Ret=-99.16% | Viol=23.97% | Fails=409 | 2.9s
Ep  7910 [hard        ] [portfolio_manager_0 ] | DD=81.25% | Ret=-81.11% | Viol=14.60% | Fails=742 | 3.4s
Ep  7920 [hard        ] [portfolio_manager_0 ] | DD=102.06% | Ret=-102.21% | Viol=51.21% | Fails=31 | 1.3s
Ep  7930 [hard        ] [portfolio_manager_0 ] | DD=100.78% | Ret=-100.78% | Viol=15.00% | Fails=164 | 1.5s
Ep  7940 [hard        ] [portfolio_manager_0 ] | DD=100.61% | Ret=-100.61% | Viol=41.51% | Fails=4 | 0.3s
Ep  7950 [hard        ] [trader_0            ] | DD=97.96% | Ret=-97.73% | Viol=44.07% | Fails=50 | 0.4s
Ep  7960 [hard        ] [trader_0            ] | DD=98.50% | Ret=-98.50% | Viol=48.08% | Fails=57 | 0.4s
Ep  7970 [hard        ] [trader_0            ] | DD=101.00% | Ret=-101.02% | Viol=20.27% | Fails=39 | 1.4s
Ep  7980 [hard        ] [trader_0            ] | DD=98.88% | Ret=-98.87% | Viol=43.66% | Fails=8 | 0.6s
Ep  7990 [hard        ] [trader_0            ] | DD=92.24% | Ret=-92.22% | Viol=33.33% | Fails=67 | 0.6s

======================================================================
  Training Complete!
  Best Governance Score: 0.6886
======================================================================
